Family_name;Number_of_sequences
CLU_016347_0_1; 69
CLU_016347_1_0; 78
CLU_016347_1_1; 220
CLU_016347_2_0; 26
CLU_016347_2_1; 29
CLU_016358_0_0; 33
CLU_016367_3_0; 51
CLU_016422_0_0; 161
CLU_016423_0_1; 109
CLU_016423_1_0; 227
CLU_016423_2_1; 40
CLU_016423_3_1; 38
CLU_016428_4_1; 78
CLU_016428_4_2; 164
CLU_016428_7_2; 99
CLU_016434_2_0; 33
CLU_016439_1_0; 181
CLU_016439_1_1; 14
CLU_016472_1_1; 275
CLU_016472_6_2; 253
CLU_016492_1_0; 61
CLU_016492_2_0; 47
CLU_016503_3_0; 701
CLU_016513_1_0; 84
CLU_016516_0_0; 40
CLU_016516_1_0; 107
CLU_016541_0_0; 89
CLU_016553_3_1; 39
CLU_016577_0_0; 208
CLU_016577_1_0; 75
CLU_016587_0_0; 65
CLU_016658_2_1; 78
CLU_016663_1_0; 108
CLU_016678_3_0; 119
CLU_016678_3_1; 359
CLU_016733_10_0; 473
CLU_016733_10_2; 813
CLU_016734_0_2; 112
CLU_016743_3_0; 152
CLU_016754_5_1; 153
CLU_016755_0_1; 649
CLU_016755_2_2; 534
CLU_016755_2_4; 290
CLU_016769_0_0; 62
CLU_016785_0_3; 133
CLU_016785_3_0; 74
CLU_016785_4_0; 73
CLU_016785_6_0; 231
CLU_016785_8_0; 128
CLU_016809_1_1; 56
CLU_016834_1_0; 128
CLU_016834_2_1; 266
CLU_016847_0_0; 37
CLU_016847_2_0; 4
CLU_016848_2_1; 298
CLU_016848_4_0; 154
CLU_016852_1_0; 98
CLU_016864_1_1; 45
CLU_016864_5_0; 74
CLU_016882_0_0; 64
CLU_016892_0_0; 59
CLU_016902_10_0; 74
CLU_016902_2_1; 77
CLU_016922_10_3; 677
CLU_016922_12_1; 60
CLU_016922_1_5; 60
CLU_016961_2_1; 83
CLU_016977_1_0; 108
CLU_017000_0_1; 32
CLU_017000_1_0; 160
CLU_017005_0_0; 366
CLU_017010_1_1; 132
CLU_017012_1_0; 112
CLU_017040_0_0; 41
CLU_017047_0_0; 29
CLU_017092_0_0; 311
CLU_017098_2_0; 9
CLU_017098_2_1; 88
CLU_017104_0_0; 104
CLU_017135_2_0; 67
CLU_017145_0_0; 63
CLU_017171_0_0; 99
CLU_017171_0_1; 50
CLU_017171_3_1; 48
CLU_017172_2_0; 97
CLU_017211_3_0; 58
CLU_017229_0_0; 64
CLU_017230_0_0; 62
CLU_017233_4_0; 131
CLU_017252_0_0; 13
CLU_017264_0_0; 72
CLU_017264_0_1; 7
CLU_017266_1_1; 508
CLU_017266_1_2; 682
CLU_017286_2_1; 145
CLU_017289_0_0; 115
CLU_017290_0_2; 68
CLU_017344_4_1; 526
CLU_017361_0_0; 187
CLU_017374_2_0; 35
CLU_017374_2_1; 87
CLU_017374_3_0; 387
CLU_017375_0_1; 109
CLU_017375_1_1; 226
CLU_017375_1_2; 686
CLU_017375_4_0; 58
CLU_017375_4_1; 5
CLU_017375_6_2; 69
CLU_017390_2_1; 31
CLU_017441_0_0; 47
CLU_017503_0_0; 69
CLU_017516_1_0; 97
CLU_017548_1_1; 115
CLU_017549_2_1; 297
CLU_017554_3_0; 515
CLU_017565_0_0; 128
CLU_017565_1_0; 56
CLU_017584_0_5; 759
CLU_017584_0_6; 646
CLU_017584_1_0; 282
CLU_017584_4_0; 729
CLU_017584_4_2; 374
CLU_017594_1_0; 92
CLU_017594_1_2; 166
CLU_017594_2_0; 58
CLU_017595_1_1; 297
CLU_017611_1_0; 70
CLU_017627_3_0; 4
CLU_017633_0_0; 863
CLU_017633_0_5; 127
CLU_017633_10_0; 981
CLU_017633_12_0; 303
CLU_017633_13_0; 82
CLU_017633_14_1; 196
CLU_017633_6_1; 94
CLU_017658_0_0; 67
CLU_017673_0_0; 40
CLU_017703_0_0; 321
CLU_017703_0_1; 171
CLU_017716_5_0; 192
CLU_017718_0_0; 428
CLU_017718_5_0; 58
CLU_017718_7_1; 536
CLU_017718_7_2; 61
CLU_017718_7_4; 528
CLU_017718_8_1; 408
CLU_017743_0_0; 9
CLU_017767_1_1; 46
CLU_017767_4_0; 33
CLU_017767_5_0; 35
CLU_017779_2_0; 4
CLU_017779_2_2; 135
CLU_017787_1_2; 83
CLU_017787_2_0; 49
CLU_017790_0_0; 102
CLU_017790_1_1; 55
CLU_017814_0_1; 279
CLU_017814_2_0; 79
CLU_017814_6_2; 573
CLU_017827_0_0; 29
CLU_017845_3_0; 131
CLU_017859_3_0; 63
CLU_017859_4_0; 125
CLU_017863_0_0; 27
CLU_017872_4_0; 310
CLU_017883_0_0; 49
CLU_017892_0_0; 62
CLU_017892_1_0; 18
CLU_017892_1_1; 15
CLU_017892_2_0; 48
CLU_017939_3_0; 102
CLU_017947_3_0; 100
CLU_017947_3_1; 431
CLU_017959_7_0; 380
CLU_017975_0_0; 42
CLU_017985_0_2; 47
CLU_017985_0_3; 87
CLU_017985_4_0; 5
CLU_017990_0_0; 117
CLU_018004_0_0; 4
CLU_018012_1_3; 217
CLU_018015_0_0; 30
CLU_018030_1_0; 16
CLU_018030_1_1; 86
CLU_018035_1_0; 32
CLU_018069_5_0; 63
CLU_018074_0_0; 167
CLU_018074_0_3; 232
CLU_018074_1_0; 552
CLU_018074_1_1; 155
CLU_018074_1_3; 101
CLU_018074_1_4; 200
CLU_018075_0_0; 88
CLU_018084_5_0; 112
CLU_018084_6_0; 856
CLU_018084_6_1; 298
CLU_018087_0_0; 52
CLU_018099_1_0; 54
CLU_018169_1_0; 27
CLU_018195_1_0; 175
CLU_018195_3_1; 280
CLU_018204_0_0; 417
CLU_018204_0_2; 665
CLU_018204_11_2; 203
CLU_018204_3_0; 86
CLU_018204_3_5; 14
CLU_018204_6_0; 30
CLU_018204_8_0; 444
CLU_018204_8_2; 86
CLU_018213_2_0; 145
CLU_018224_0_2; 300
CLU_018224_2_0; 164
CLU_018240_2_0; 5
CLU_018273_2_1; 94
CLU_018273_3_0; 194
CLU_018294_0_3; 51
CLU_018294_10_0; 20
CLU_018310_0_1; 242
CLU_018310_1_0; 131
CLU_018310_1_1; 119
CLU_018310_2_0; 176
CLU_018316_0_0; 55
CLU_018320_2_1; 164
CLU_018320_3_0; 105
CLU_018325_0_0; 63
CLU_018354_10_1; 613
CLU_018354_6_0; 560
CLU_018357_0_0; 73
CLU_018358_0_0; 66
CLU_018366_1_0; 119
CLU_018395_1_0; 270
CLU_018395_1_2; 348
CLU_018395_2_0; 15
CLU_018398_6_2; 24
CLU_018401_0_0; 80
CLU_018406_0_0; 72
CLU_018406_1_1; 64
CLU_018406_2_0; 150
CLU_018416_1_1; 91
CLU_018453_0_0; 13
CLU_018522_0_1; 87
CLU_018539_1_1; 107
CLU_018596_3_0; 91
CLU_018608_2_2; 165
CLU_018613_0_0; 67
CLU_018642_0_0; 140
CLU_018644_0_1; 93
CLU_018646_0_0; 89
CLU_018649_0_1; 201
CLU_018649_2_0; 202
CLU_018663_0_0; 46
CLU_018687_4_1; 88
CLU_018687_6_0; 152
CLU_018693_0_0; 299
CLU_018693_0_3; 107
CLU_018693_4_3; 115
CLU_018702_4_0; 90
CLU_018708_0_0; 3
CLU_018724_0_0; 102
CLU_018757_1_0; 51
CLU_018757_3_1; 60
CLU_018787_1_1; 156
CLU_018823_0_0; 199
CLU_018839_0_0; 102
CLU_018839_1_1; 40
CLU_018841_0_0; 237
CLU_018854_0_0; 64
CLU_018871_2_1; 51
CLU_018884_1_0; 354
CLU_018924_0_0; 23
CLU_018925_2_0; 63
CLU_018926_1_0; 57
CLU_018976_0_0; 54
CLU_018986_2_1; 326
CLU_018986_2_3; 512
CLU_019028_0_0; 432
CLU_019056_3_1; 42
CLU_019073_1_0; 132
CLU_019120_0_0; 87
CLU_019131_1_0; 54
CLU_019134_3_0; 160
CLU_019148_0_0; 21
CLU_019158_1_0; 237
CLU_019188_0_0; 83
CLU_019214_2_2; 734
CLU_019221_0_1; 123
CLU_019221_1_0; 31
CLU_019240_4_0; 164
CLU_019261_0_0; 121
CLU_019261_1_0; 65
CLU_019261_2_1; 59
CLU_019262_0_0; 64
CLU_019270_0_0; 47
CLU_019279_1_0; 168
CLU_019279_2_0; 875
CLU_019279_2_2; 142
CLU_019279_2_7; 876
CLU_019279_4_0; 101
CLU_019279_4_3; 55
CLU_019279_4_4; 51
CLU_019281_1_0; 117
CLU_019281_1_3; 61
CLU_019281_4_0; 176
CLU_019281_4_1; 4
CLU_019281_6_2; 67
CLU_019281_8_0; 124
CLU_019295_0_0; 60
CLU_019307_1_0; 30
CLU_019310_0_0; 81
CLU_019326_0_0; 401
CLU_019357_1_0; 39
CLU_019358_1_0; 286
CLU_019375_3_2; 480
CLU_019375_3_3; 103
CLU_019375_6_5; 24
CLU_019379_0_0; 13
CLU_019379_1_0; 111
CLU_019384_1_0; 38
CLU_019414_3_0; 184
CLU_019426_2_0; 58
CLU_019440_0_0; 23
CLU_019457_0_0; 13
CLU_019502_0_1; 13
CLU_019502_1_0; 35
CLU_019502_3_1; 190
CLU_019512_1_0; 69
CLU_019532_2_0; 560
CLU_019532_3_0; 256
CLU_019533_2_0; 76
CLU_019535_0_0; 73
CLU_019548_1_0; 39
CLU_019566_1_0; 152
CLU_019567_0_0; 68
CLU_019572_0_0; 75
CLU_019582_2_2; 462
CLU_019589_2_0; 55
CLU_019606_0_0; 66
CLU_019607_0_0; 63
CLU_019616_0_0; 32
CLU_019618_0_0; 20
CLU_019618_2_1; 342
CLU_019619_0_0; 122
CLU_019619_1_1; 366
CLU_019621_0_0; 74
CLU_019621_1_0; 20
CLU_019621_1_1; 104
CLU_019626_1_0; 72
CLU_019628_1_1; 115
CLU_019688_2_0; 134
CLU_019704_0_1; 106
CLU_019704_1_2; 64
CLU_019711_0_0; 420
CLU_019713_1_0; 71
CLU_019772_0_0; 59
CLU_019796_0_0; 479
CLU_019796_1_2; 1749
CLU_019796_1_3; 788
CLU_019796_8_1; 365
CLU_019798_0_0; 30
CLU_019813_0_0; 49
CLU_019814_0_0; 44
CLU_019853_0_0; 82
CLU_019853_1_0; 11
CLU_019853_3_0; 141
CLU_019853_4_0; 83
CLU_019858_1_2; 295
CLU_019868_2_0; 17
CLU_019868_4_2; 304
CLU_019904_3_0; 34
CLU_019916_0_0; 134
CLU_019916_1_0; 310
CLU_019942_1_2; 264
CLU_019942_1_3; 85
CLU_019942_2_0; 20
CLU_019943_1_1; 334
CLU_019953_0_0; 235
CLU_019953_1_1; 10
CLU_019956_0_0; 47
CLU_019966_0_0; 56
CLU_019983_0_0; 66
CLU_019986_0_0; 80
CLU_019988_3_0; 499
CLU_020005_1_0; 57
CLU_020019_1_4; 349
CLU_020019_3_3; 510
CLU_020019_3_4; 403
CLU_020088_5_2; 172
CLU_020104_0_0; 61
CLU_020105_3_0; 62
CLU_020105_5_2; 68
CLU_020107_0_1; 24
CLU_020107_1_2; 34
CLU_020107_2_0; 64
CLU_020107_3_0; 40
CLU_020107_5_0; 10
CLU_020107_5_2; 88
CLU_020120_10_0; 126
CLU_020120_2_0; 96
CLU_020120_6_0; 87
CLU_020120_6_2; 172
CLU_020120_7_0; 26
CLU_020123_2_0; 70
CLU_020124_1_0; 112
CLU_020140_0_1; 75
CLU_020161_12_1; 108
CLU_020161_2_0; 173
CLU_020166_0_0; 51
CLU_020168_0_0; 39
CLU_020182_1_0; 109
CLU_020260_1_0; 74
CLU_020262_4_0; 239
CLU_020273_3_0; 99
CLU_020273_3_1; 272
CLU_020273_3_3; 4
CLU_020279_2_0; 605
CLU_020317_0_0; 69
CLU_020322_0_0; 76
CLU_020336_28_0; 84
CLU_020336_30_0; 186
CLU_020336_50_5; 147
CLU_020336_7_5; 320
CLU_020346_0_1; 44
CLU_020346_1_2; 16
CLU_020346_2_0; 74
CLU_020352_0_1; 26
CLU_020352_1_0; 243
CLU_020415_0_1; 35
CLU_020415_1_2; 194
CLU_020429_0_0; 40
CLU_020435_1_0; 115
CLU_020435_2_0; 312
CLU_020445_3_0; 43
CLU_020445_3_1; 774
CLU_020460_1_0; 59
CLU_020480_1_0; 51
CLU_020515_0_0; 139
CLU_020515_10_0; 133
CLU_020515_1_0; 38
CLU_020515_2_0; 130
CLU_020515_4_1; 272
CLU_020515_4_2; 215
CLU_020515_5_1; 167
CLU_020515_6_0; 8
CLU_020515_6_1; 137
CLU_020520_2_1; 377
CLU_020542_0_0; 62
CLU_020551_2_0; 44
CLU_020551_3_1; 139
CLU_020551_5_1; 150
CLU_020561_0_0; 39
CLU_020635_0_0; 89
CLU_020639_1_1; 1134
CLU_020639_6_1; 417
CLU_020677_0_0; 156
CLU_020678_0_0; 78
CLU_020687_0_0; 31
CLU_020695_2_1; 185
CLU_020695_3_2; 94
CLU_020695_8_0; 145
CLU_020699_3_0; 134
CLU_020699_4_0; 55
CLU_020704_0_1; 69
CLU_020704_1_0; 44
CLU_020704_2_0; 29
CLU_020710_2_0; 105
CLU_020721_0_0; 101
CLU_020744_1_0; 190
CLU_020747_1_0; 68
CLU_020747_2_0; 70
CLU_020768_1_0; 89
CLU_020768_3_0; 123
CLU_020771_1_0; 112
CLU_020795_1_0; 52
CLU_020798_2_0; 62
CLU_020817_3_2; 528
CLU_020823_1_0; 82
CLU_020840_11_0; 88
CLU_020840_3_3; 93
CLU_020840_7_0; 4
CLU_020840_8_0; 116
CLU_020840_8_2; 38
CLU_020844_4_1; 103
CLU_020844_6_0; 294
CLU_020848_0_0; 59
CLU_020848_1_0; 52
CLU_020880_0_0; 176
CLU_020884_2_1; 193
CLU_020923_0_0; 48
CLU_020931_2_0; 226
CLU_020932_1_1; 122
CLU_020932_2_0; 316
CLU_020939_0_0; 49
CLU_020945_1_1; 211
CLU_020946_2_0; 74
CLU_020959_0_0; 202
CLU_020959_0_1; 152
CLU_021006_0_0; 49
CLU_021018_0_0; 444
CLU_021018_1_0; 1227
CLU_021018_1_1; 149
CLU_021050_0_0; 32
CLU_021061_0_0; 42
CLU_021061_4_1; 250
CLU_021061_5_0; 74
CLU_021061_6_0; 87
CLU_021066_1_1; 69
CLU_021068_1_0; 78
CLU_021097_0_0; 124
CLU_021099_2_0; 157
CLU_021099_2_1; 37
CLU_021100_0_1; 21
CLU_021100_1_0; 55
CLU_021100_1_1; 42
CLU_021100_1_2; 27
CLU_021100_1_3; 86
CLU_021100_1_4; 66
CLU_021100_2_0; 123
CLU_021100_2_1; 92
CLU_021100_2_3; 88
CLU_021100_3_1; 29
CLU_021100_4_0; 24
CLU_021123_0_0; 142
CLU_021126_3_0; 76
CLU_021132_0_1; 153
CLU_021152_3_0; 153
CLU_021152_4_2; 565
CLU_021152_6_3; 10
CLU_021181_1_0; 88
CLU_021184_2_0; 67
CLU_021196_0_0; 70
CLU_021196_1_0; 75
CLU_021196_1_1; 38
CLU_021212_1_0; 133
CLU_021213_0_0; 140
CLU_021255_3_0; 83
CLU_021259_0_1; 152
CLU_021264_11_1; 199
CLU_021268_0_0; 168
CLU_021278_1_1; 159
CLU_021278_1_4; 40
CLU_021278_1_5; 12
CLU_021314_0_0; 59
CLU_021314_1_0; 9
CLU_021315_0_0; 55
CLU_021315_1_0; 73
CLU_021333_0_1; 115
CLU_021333_1_0; 15
CLU_021360_1_0; 65
CLU_021377_1_0; 596
CLU_021386_0_0; 138
CLU_021447_2_0; 184
CLU_021447_2_1; 83
CLU_021483_0_0; 386
CLU_021486_2_0; 543
CLU_021494_2_0; 60
CLU_021494_3_0; 43
CLU_021564_0_0; 186
CLU_021594_4_0; 12
CLU_021594_4_1; 623
CLU_021603_0_0; 248
CLU_021603_1_2; 191
CLU_021603_5_0; 176
CLU_021642_0_0; 61
CLU_021655_0_0; 55
CLU_021669_0_2; 483
CLU_021669_1_0; 14
CLU_021679_1_0; 92
CLU_021695_0_0; 504
CLU_021710_0_2; 339
CLU_021710_3_0; 114
CLU_021711_2_0; 46
CLU_021711_2_1; 52
CLU_021713_3_3; 707
CLU_021740_1_0; 249
CLU_021740_3_0; 130
CLU_021741_2_0; 40
CLU_021741_3_1; 20
CLU_021763_0_0; 146
CLU_021775_1_1; 214
CLU_021795_2_0; 207
CLU_021795_4_2; 170
CLU_021802_5_0; 314
CLU_021818_1_0; 59
CLU_021823_0_0; 20
CLU_021823_0_1; 117
CLU_021855_2_0; 70
CLU_021859_2_0; 206
CLU_021911_0_0; 195
CLU_021911_1_0; 16
CLU_021928_0_0; 176
CLU_021938_0_1; 52
CLU_021940_1_0; 108
CLU_021940_1_1; 45
CLU_021946_1_0; 68
CLU_021966_0_0; 107
CLU_021966_1_0; 54
CLU_021971_3_0; 119
CLU_021991_0_0; 15
CLU_021991_2_0; 59
CLU_021995_0_0; 122
CLU_021995_0_1; 80
CLU_022000_0_2; 55
CLU_022000_4_2; 31
CLU_022004_0_0; 12
CLU_022004_1_0; 83
CLU_022049_2_1; 804
CLU_022062_0_0; 48
CLU_022077_2_0; 191
CLU_022082_0_0; 278
CLU_022112_0_0; 60
CLU_022132_0_0; 66
CLU_022133_0_0; 10
CLU_022133_1_0; 81
CLU_022138_2_0; 5
CLU_022138_3_1; 141
CLU_022158_2_2; 434
CLU_022188_0_0; 69
CLU_022206_2_2; 61
CLU_022207_1_0; 9
CLU_022207_2_1; 78
CLU_022209_0_2; 177
CLU_022297_0_0; 34
CLU_022297_3_1; 299
CLU_022321_0_0; 62
CLU_022322_0_0; 69
CLU_022344_0_0; 62
CLU_022348_1_0; 213
CLU_022357_0_0; 134
CLU_022374_0_0; 127
CLU_022379_0_0; 199
CLU_022388_0_0; 33
CLU_022398_0_2; 597
CLU_022409_1_0; 17
CLU_022428_0_0; 138
CLU_022453_3_1; 103
CLU_022456_1_0; 257
CLU_022456_2_0; 58
CLU_022457_1_3; 36
CLU_022457_2_1; 17
CLU_022477_0_0; 267
CLU_022477_0_1; 851
CLU_022477_0_2; 92
CLU_022491_0_0; 124
CLU_022497_1_0; 31
CLU_022501_0_1; 40
CLU_022504_10_0; 130
CLU_022504_1_1; 61
CLU_022504_4_0; 139
CLU_022504_6_0; 146
CLU_022508_0_0; 138
CLU_022539_0_0; 37
CLU_022540_1_0; 54
CLU_022541_0_0; 54
CLU_022542_0_0; 45
CLU_022552_2_1; 691
CLU_022552_5_3; 171
CLU_022566_5_0; 34
CLU_022566_5_1; 40
CLU_022571_0_0; 81
CLU_022571_2_1; 366
CLU_022592_0_0; 67
CLU_022620_0_0; 107
CLU_022646_0_0; 64
CLU_022662_0_0; 85
CLU_022670_0_1; 206
CLU_022670_1_1; 143
CLU_022670_5_1; 109
CLU_022671_0_0; 27
CLU_022696_1_0; 137
CLU_022700_0_0; 22
CLU_022715_0_0; 160
CLU_022738_11_0; 164
CLU_022738_11_1; 74
CLU_022738_13_0; 78
CLU_022738_3_0; 337
CLU_022738_4_0; 123
CLU_022783_2_0; 66
CLU_022811_1_0; 38
CLU_022813_0_0; 61
CLU_022829_0_0; 25
CLU_022829_3_0; 166
CLU_022874_0_0; 18
CLU_022875_0_0; 19
CLU_022882_1_0; 258
CLU_022882_2_0; 298
CLU_022890_1_0; 555
CLU_022902_4_0; 208
CLU_022916_3_0; 645
CLU_022950_1_0; 84
CLU_022960_2_1; 161
CLU_022960_4_2; 68
CLU_022960_5_1; 67
CLU_022964_1_0; 96
CLU_022975_3_0; 142
CLU_022986_0_1; 19
CLU_022986_4_1; 84
CLU_022991_1_0; 58
CLU_023008_0_1; 265
CLU_023008_11_3; 33
CLU_023008_2_0; 48
CLU_023008_3_0; 145
CLU_023008_7_2; 54
CLU_023008_7_3; 143
CLU_023008_9_0; 53
CLU_023038_1_0; 105
CLU_023045_0_0; 78
CLU_023050_1_0; 138
CLU_023061_1_0; 282
CLU_023061_2_2; 159
CLU_023062_5_0; 125
CLU_023062_6_2; 159
CLU_023075_1_0; 178
CLU_023077_1_0; 121
CLU_023109_0_0; 6
CLU_023109_1_0; 48
CLU_023122_0_0; 33
CLU_023139_0_0; 14
CLU_023139_0_2; 124
CLU_023139_1_1; 195
CLU_023139_2_0; 28
CLU_023159_1_0; 106
CLU_023177_0_0; 30
CLU_023178_1_0; 85
CLU_023188_0_0; 33
CLU_023194_25_0; 46
CLU_023194_5_3; 73
CLU_023198_0_0; 111
CLU_023198_0_1; 244
CLU_023198_3_0; 35
CLU_023205_0_0; 3570
CLU_023205_0_3; 636
CLU_023205_1_1; 823
CLU_023205_19_2; 89
CLU_023205_2_0; 1950
CLU_023207_0_1; 155
CLU_023207_2_0; 60
CLU_023208_4_1; 87
CLU_023210_0_1; 190
CLU_023216_0_0; 93
CLU_023216_2_0; 20
CLU_023257_0_0; 197
CLU_023266_0_0; 11
CLU_023272_1_0; 100
CLU_023273_0_0; 115
CLU_023273_1_1; 193
CLU_023273_2_0; 13
CLU_023279_0_0; 87
CLU_023294_1_1; 112
CLU_023296_1_1; 820
CLU_023304_0_0; 17
CLU_023304_0_1; 149
CLU_023304_4_0; 228
CLU_023309_1_2; 84
CLU_023312_0_0; 78
CLU_023312_1_0; 102
CLU_023320_1_0; 31
CLU_023320_2_0; 199
CLU_023330_0_1; 379
CLU_023330_0_2; 884
CLU_023330_0_4; 274
CLU_023330_2_0; 108
CLU_023330_2_1; 540
CLU_023330_2_2; 46
CLU_023330_3_0; 44
CLU_023330_3_1; 67
CLU_023330_3_2; 65
CLU_023330_4_0; 228
CLU_023330_5_0; 33
CLU_023330_8_0; 60
CLU_023334_3_1; 567
CLU_023348_0_0; 242
CLU_023373_1_0; 45
CLU_023383_1_0; 91
CLU_023383_1_2; 45
CLU_023383_3_0; 32
CLU_023410_0_0; 64
CLU_023411_0_0; 62
CLU_023433_0_0; 53
CLU_023453_1_0; 58
CLU_023456_1_0; 107
CLU_023456_1_1; 111
CLU_023529_0_1; 42
CLU_023529_1_0; 62
CLU_023535_2_0; 87
CLU_023576_0_0; 49
CLU_023576_1_0; 5
CLU_023620_2_1; 117
CLU_023628_1_0; 44
CLU_023628_3_0; 11
CLU_023629_0_1; 24
CLU_023629_1_0; 60
CLU_023632_3_0; 670
CLU_023643_3_0; 9
CLU_023643_3_1; 441
CLU_023643_5_0; 136
CLU_023643_6_0; 105
CLU_023643_6_2; 54
CLU_023643_7_0; 71
CLU_023643_7_1; 39
CLU_023643_7_2; 108
CLU_023643_7_4; 113
CLU_023682_1_0; 55
CLU_023684_0_0; 13
CLU_023684_1_0; 111
CLU_023684_1_1; 121
CLU_023687_1_0; 65
CLU_023687_2_1; 54
CLU_023717_0_0; 53
CLU_023760_0_0; 161
CLU_023797_0_0; 149
CLU_023797_0_1; 346
CLU_023797_4_1; 52
CLU_023799_0_0; 87
CLU_023804_0_0; 64
CLU_023810_7_0; 490
CLU_023810_7_2; 84
CLU_023830_2_1; 20
CLU_023861_1_1; 268
CLU_023861_4_0; 71
CLU_023887_0_0; 203
CLU_023894_0_0; 33
CLU_023894_0_1; 305
CLU_023894_1_1; 159
CLU_023921_0_0; 55
CLU_023948_0_0; 78
CLU_024003_1_0; 44
CLU_024003_4_0; 200
CLU_024060_0_0; 70
CLU_024109_0_0; 63
CLU_024128_0_0; 63
CLU_024128_1_0; 22
CLU_024138_5_0; 401
CLU_024155_1_1; 267
CLU_024160_2_0; 80
CLU_024196_1_0; 69
CLU_024211_1_0; 199
CLU_024219_3_2; 59
CLU_024219_4_1; 144
CLU_024251_2_0; 583
CLU_024251_2_3; 203
CLU_024255_1_0; 52
CLU_024255_2_0; 66
CLU_024257_0_0; 94
CLU_024293_0_1; 348
CLU_024293_3_0; 34
CLU_024293_4_0; 344
CLU_024295_0_0; 59
CLU_024322_0_0; 56
CLU_024324_1_1; 21
CLU_024324_4_0; 60
CLU_024327_1_0; 103
CLU_024327_1_1; 85
CLU_024359_0_0; 80
CLU_024386_0_0; 51
CLU_024388_0_0; 63
CLU_024444_0_1; 40
CLU_024444_6_1; 91
CLU_024444_6_2; 89
CLU_024476_0_0; 43
CLU_024513_0_1; 118
CLU_024521_2_0; 463
CLU_024540_4_2; 632
CLU_024555_2_0; 121
CLU_024555_2_1; 84
CLU_024555_4_0; 25
CLU_024555_7_0; 39
CLU_024566_6_0; 75
CLU_024578_0_0; 134
CLU_024588_6_0; 37
CLU_024620_1_0; 43
CLU_024620_2_1; 145
CLU_024658_2_0; 171
CLU_024666_0_0; 91
CLU_024688_0_0; 63
CLU_024689_0_0; 4
CLU_024691_1_0; 48
CLU_024780_0_0; 17
CLU_024780_1_1; 55
CLU_024818_0_1; 116
CLU_024847_0_0; 72
CLU_024853_3_0; 475
CLU_024872_1_0; 55
CLU_024877_4_1; 272
CLU_024892_0_0; 56
CLU_024931_0_0; 48
CLU_024931_1_0; 10
CLU_024937_0_0; 77
CLU_024949_3_0; 375
CLU_024955_1_0; 270
CLU_024987_1_0; 53
CLU_024991_1_0; 160
CLU_024991_1_1; 85
CLU_025000_2_0; 188
CLU_025000_4_0; 79
CLU_025011_2_0; 71
CLU_025013_0_0; 45
CLU_025040_0_2; 45
CLU_025064_0_0; 55
CLU_025065_0_0; 57
CLU_025065_1_0; 64
CLU_025072_1_0; 42
CLU_025086_2_2; 210
CLU_025092_0_0; 72
CLU_025092_4_0; 175
CLU_025092_5_0; 52
CLU_025093_3_1; 27
CLU_025095_1_0; 37
CLU_025095_3_1; 18
CLU_025095_5_0; 98
CLU_025097_2_0; 61
CLU_025110_0_0; 132
CLU_025110_1_1; 7
CLU_025113_4_2; 263
CLU_025144_1_0; 163
CLU_025152_2_1; 560
CLU_025154_1_0; 198
CLU_025160_0_1; 136
CLU_025194_2_1; 775
CLU_025227_0_0; 85
CLU_025272_0_0; 17
CLU_025272_1_0; 134
CLU_025272_1_1; 354
CLU_025272_2_0; 3
CLU_025272_2_1; 62
CLU_025289_1_0; 132
CLU_025289_1_1; 51
CLU_025300_0_0; 616
CLU_025300_0_1; 249
CLU_025300_2_3; 8
CLU_025354_1_0; 99
CLU_025402_1_1; 31
CLU_025402_4_0; 158
CLU_025402_4_1; 115
CLU_025424_2_0; 262
CLU_025427_0_0; 369
CLU_025427_0_2; 354
CLU_025461_2_0; 80
CLU_025484_1_0; 67
CLU_025502_0_0; 44
CLU_025524_3_0; 30
CLU_025552_0_1; 80
CLU_025552_1_0; 52
CLU_025552_2_0; 52
CLU_025552_3_1; 185
CLU_025552_3_2; 32
CLU_025577_0_0; 25
CLU_025586_0_0; 113
CLU_025598_2_1; 23
CLU_025603_1_0; 95
CLU_025603_1_1; 503
CLU_025609_1_1; 75
CLU_025609_2_0; 53
CLU_025609_2_2; 60
CLU_025624_0_0; 31
CLU_025627_1_0; 52
CLU_025648_1_1; 64
CLU_025678_0_0; 60
CLU_025709_4_0; 380
CLU_025711_0_0; 86
CLU_025711_2_0; 80
CLU_025737_1_0; 108
CLU_025741_1_0; 65
CLU_025741_2_0; 32
CLU_025760_0_0; 94
CLU_025761_0_0; 22
CLU_025763_1_0; 189
CLU_025763_2_1; 368
CLU_025785_1_0; 30
CLU_025785_2_0; 34
CLU_025786_0_0; 114
CLU_025801_0_0; 51
CLU_025810_7_2; 186
CLU_025810_8_1; 259
CLU_025810_8_3; 13
CLU_025815_0_0; 17
CLU_025849_2_0; 273
CLU_025877_0_1; 153
CLU_025877_1_1; 41
CLU_025879_1_0; 222
CLU_025879_1_1; 49
CLU_025879_5_0; 406
CLU_025879_6_0; 197
CLU_025879_6_2; 77
CLU_025895_0_1; 78
CLU_025934_0_0; 64
CLU_025935_0_0; 130
CLU_025936_0_0; 90
CLU_025947_3_0; 118
CLU_026025_3_1; 190
CLU_026099_2_0; 322
CLU_026126_0_1; 106
CLU_026126_12_0; 419
CLU_026126_12_2; 156
CLU_026126_2_0; 443
CLU_026126_3_2; 33
CLU_026126_5_2; 13
CLU_026126_7_0; 24
CLU_026126_7_2; 956
